<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;05.12.2018;16:58;114450;114460;114430;114440;133
SPFB.RTS-12.18;1;05.12.2018;16:59;114430;114450;114410;114420;169
SPFB.RTS-12.18;1;05.12.2018;17:00;114420;114480;114400;114410;1113
SPFB.RTS-12.18;1;05.12.2018;17:01;114400;114450;114400;114400;264
SPFB.RTS-12.18;1;05.12.2018;17:02;114410;114450;114410;114440;287
SPFB.RTS-12.18;1;05.12.2018;17:03;114440;114450;114430;114440;222
SPFB.RTS-12.18;1;05.12.2018;17:04;114440;114480;114430;114470;517
SPFB.RTS-12.18;1;05.12.2018;17:05;114470;114500;114430;114430;402
SPFB.RTS-12.18;1;05.12.2018;17:06;114430;114480;114430;114470;221
SPFB.RTS-12.18;1;05.12.2018;17:07;114460;114490;114460;114490;174
SPFB.RTS-12.18;1;05.12.2018;17:08;114480;114490;114460;114480;212
SPFB.RTS-12.18;1;05.12.2018;17:09;114470;114500;114460;114470;156
SPFB.RTS-12.18;1;05.12.2018;17:10;114470;114490;114450;114470;266
SPFB.RTS-12.18;1;05.12.2018;17:11;114470;114480;114440;114450;156
SPFB.RTS-12.18;1;05.12.2018;17:12;114450;114470;114430;114430;398
SPFB.RTS-12.18;1;05.12.2018;17:13;114430;114480;114430;114460;202
SPFB.RTS-12.18;1;05.12.2018;17:14;114460;114470;114430;114440;142
SPFB.RTS-12.18;1;05.12.2018;17:15;114460;114470;114400;114420;312
SPFB.RTS-12.18;1;05.12.2018;17:16;114430;114440;114410;114440;142
SPFB.RTS-12.18;1;05.12.2018;17:17;114450;114460;114410;114420;108
SPFB.RTS-12.18;1;05.12.2018;17:18;114410;114420;114380;114380;313
SPFB.RTS-12.18;1;05.12.2018;17:19;114400;114450;114390;114410;189
SPFB.RTS-12.18;1;05.12.2018;17:20;114410;114430;114380;114390;181
SPFB.RTS-12.18;1;05.12.2018;17:21;114400;114440;114400;114420;159
SPFB.RTS-12.18;1;05.12.2018;17:22;114430;114460;114430;114450;323
SPFB.RTS-12.18;1;05.12.2018;17:23;114450;114580;114420;114570;1739
SPFB.RTS-12.18;1;05.12.2018;17:24;114570;114750;114560;114650;4677
SPFB.RTS-12.18;1;05.12.2018;17:25;114650;114690;114620;114650;703
SPFB.RTS-12.18;1;05.12.2018;17:26;114640;114690;114630;114640;1281
SPFB.RTS-12.18;1;05.12.2018;17:27;114650;114650;114590;114620;758
SPFB.RTS-12.18;1;05.12.2018;17:28;114630;114650;114610;114640;410
SPFB.RTS-12.18;1;05.12.2018;17:29;114640;114670;114620;114620;317
SPFB.RTS-12.18;1;05.12.2018;17:30;114630;114680;114610;114670;367
SPFB.RTS-12.18;1;05.12.2018;17:31;114670;114710;114660;114690;559
SPFB.RTS-12.18;1;05.12.2018;17:32;114690;114720;114680;114710;506
SPFB.RTS-12.18;1;05.12.2018;17:33;114720;114790;114690;114780;1725
SPFB.RTS-12.18;1;05.12.2018;17:34;114770;114870;114770;114850;2139
SPFB.RTS-12.18;1;05.12.2018;17:35;114850;114910;114830;114890;1413
SPFB.RTS-12.18;1;05.12.2018;17:36;114890;114900;114810;114820;850
SPFB.RTS-12.18;1;05.12.2018;17:37;114820;114830;114790;114790;746
SPFB.RTS-12.18;1;05.12.2018;17:38;114800;114830;114790;114800;279
SPFB.RTS-12.18;1;05.12.2018;17:39;114810;114820;114770;114780;404
SPFB.RTS-12.18;1;05.12.2018;17:40;114790;114800;114770;114770;399
SPFB.RTS-12.18;1;05.12.2018;17:41;114790;114800;114770;114780;200
SPFB.RTS-12.18;1;05.12.2018;17:42;114770;114800;114750;114750;354
SPFB.RTS-12.18;1;05.12.2018;17:43;114750;114780;114750;114770;336
SPFB.RTS-12.18;1;05.12.2018;17:44;114770;114810;114750;114750;598
SPFB.RTS-12.18;1;05.12.2018;17:45;114760;114800;114680;114720;1019
SPFB.RTS-12.18;1;05.12.2018;17:46;114730;114880;114710;114850;1433
SPFB.RTS-12.18;1;05.12.2018;17:47;114840;114860;114800;114820;428
SPFB.RTS-12.18;1;05.12.2018;17:48;114820;114840;114780;114780;163
SPFB.RTS-12.18;1;05.12.2018;17:49;114790;114810;114780;114780;173
SPFB.RTS-12.18;1;05.12.2018;17:50;114800;114810;114780;114790;435
SPFB.RTS-12.18;1;05.12.2018;17:51;114800;114810;114780;114780;235
SPFB.RTS-12.18;1;05.12.2018;17:52;114800;114800;114740;114770;290
SPFB.RTS-12.18;1;05.12.2018;17:53;114770;114790;114750;114750;196
SPFB.RTS-12.18;1;05.12.2018;17:54;114760;114760;114690;114710;376
SPFB.RTS-12.18;1;05.12.2018;17:55;114710;114770;114710;114760;130
SPFB.RTS-12.18;1;05.12.2018;17:56;114760;114770;114690;114700;303
SPFB.RTS-12.18;1;05.12.2018;17:57;114700;114730;114680;114680;226
SPFB.RTS-12.18;1;05.12.2018;17:58;114680;114700;114660;114690;298
SPFB.RTS-12.18;1;05.12.2018;17:59;114700;114780;114700;114770;226
SPFB.RTS-12.18;1;05.12.2018;18:00;114770;114790;114760;114760;233
SPFB.RTS-12.18;1;05.12.2018;18:01;114780;114800;114690;114700;653
SPFB.RTS-12.18;1;05.12.2018;18:02;114710;114740;114680;114680;228
SPFB.RTS-12.18;1;05.12.2018;18:03;114690;114700;114680;114690;102
SPFB.RTS-12.18;1;05.12.2018;18:04;114690;114700;114630;114680;383
SPFB.RTS-12.18;1;05.12.2018;18:05;114680;114690;114660;114660;115
SPFB.RTS-12.18;1;05.12.2018;18:06;114670;114690;114660;114680;88
SPFB.RTS-12.18;1;05.12.2018;18:07;114680;114710;114680;114710;113
SPFB.RTS-12.18;1;05.12.2018;18:08;114710;114710;114690;114710;96
SPFB.RTS-12.18;1;05.12.2018;18:09;114710;114760;114700;114740;333
SPFB.RTS-12.18;1;05.12.2018;18:10;114740;114780;114740;114770;207
SPFB.RTS-12.18;1;05.12.2018;18:11;114770;114770;114730;114760;143
SPFB.RTS-12.18;1;05.12.2018;18:12;114770;114810;114770;114800;443
SPFB.RTS-12.18;1;05.12.2018;18:13;114790;114820;114790;114800;148
SPFB.RTS-12.18;1;05.12.2018;18:14;114800;114820;114800;114810;191
SPFB.RTS-12.18;1;05.12.2018;18:15;114810;114840;114800;114800;185
SPFB.RTS-12.18;1;05.12.2018;18:16;114810;114850;114800;114840;258
SPFB.RTS-12.18;1;05.12.2018;18:17;114830;114850;114820;114820;117
SPFB.RTS-12.18;1;05.12.2018;18:18;114820;114820;114730;114780;484
SPFB.RTS-12.18;1;05.12.2018;18:19;114770;114780;114730;114730;221
SPFB.RTS-12.18;1;05.12.2018;18:20;114730;114770;114720;114760;237
SPFB.RTS-12.18;1;05.12.2018;18:21;114760;114790;114730;114740;451
SPFB.RTS-12.18;1;05.12.2018;18:22;114750;114770;114710;114770;355
SPFB.RTS-12.18;1;05.12.2018;18:23;114760;114780;114740;114750;275
SPFB.RTS-12.18;1;05.12.2018;18:24;114760;114770;114730;114730;121
SPFB.RTS-12.18;1;05.12.2018;18:25;114740;114780;114730;114750;184
SPFB.RTS-12.18;1;05.12.2018;18:26;114770;114770;114740;114750;57
SPFB.RTS-12.18;1;05.12.2018;18:27;114750;114760;114710;114720;292
SPFB.RTS-12.18;1;05.12.2018;18:28;114730;114740;114720;114720;60
SPFB.RTS-12.18;1;05.12.2018;18:29;114730;114790;114710;114780;332
SPFB.RTS-12.18;1;05.12.2018;18:30;114780;114790;114760;114790;284
SPFB.RTS-12.18;1;05.12.2018;18:31;114780;114840;114760;114790;831
SPFB.RTS-12.18;1;05.12.2018;18:32;114780;114800;114760;114800;182
SPFB.RTS-12.18;1;05.12.2018;18:33;114810;114860;114800;114830;609
SPFB.RTS-12.18;1;05.12.2018;18:34;114840;114910;114840;114890;1255
SPFB.RTS-12.18;1;05.12.2018;18:35;114900;114950;114880;114930;1647
SPFB.RTS-12.18;1;05.12.2018;18:36;114930;114950;114890;114920;783
SPFB.RTS-12.18;1;05.12.2018;18:37;114910;114940;114880;114880;402
SPFB.RTS-12.18;1;05.12.2018;18:38;114880;114900;114850;114860;480
SPFB.RTS-12.18;1;05.12.2018;18:39;114870;114880;114840;114850;420
SPFB.RTS-12.18;1;05.12.2018;18:40;114840;114870;114810;114830;465
SPFB.RTS-12.18;1;05.12.2018;18:41;114820;114830;114790;114810;560
SPFB.RTS-12.18;1;05.12.2018;18:42;114800;114850;114800;114810;403
SPFB.RTS-12.18;1;05.12.2018;18:43;114830;114850;114810;114830;448
SPFB.RTS-12.18;1;05.12.2018;18:44;114830;114890;114800;114890;818
SPFB.RTS-12.18;1;05.12.2018;18:45;114890;114930;114850;114930;1031
SPFB.RTS-12.18;1;05.12.2018;19:01;114950;115250;114950;115070;3420
SPFB.RTS-12.18;1;05.12.2018;19:02;115080;115180;115000;115010;1730
SPFB.RTS-12.18;1;05.12.2018;19:03;115010;115020;114880;114980;1307
SPFB.RTS-12.18;1;05.12.2018;19:04;114990;115060;114950;115030;463
SPFB.RTS-12.18;1;05.12.2018;19:05;115050;115120;115030;115110;336
SPFB.RTS-12.18;1;05.12.2018;19:06;115110;115200;115100;115120;980
SPFB.RTS-12.18;1;05.12.2018;19:07;115140;115200;115120;115140;371
SPFB.RTS-12.18;1;05.12.2018;19:08;115140;115160;115060;115080;451
SPFB.RTS-12.18;1;05.12.2018;19:09;115060;115080;114890;114940;1117
SPFB.RTS-12.18;1;05.12.2018;19:10;114940;114990;114890;114930;575
SPFB.RTS-12.18;1;05.12.2018;19:11;114930;114950;114880;114880;300
SPFB.RTS-12.18;1;05.12.2018;19:12;114880;114920;114880;114880;151
SPFB.RTS-12.18;1;05.12.2018;19:13;114880;114940;114870;114920;223
SPFB.RTS-12.18;1;05.12.2018;19:14;114910;115130;114900;115090;1538
SPFB.RTS-12.18;1;05.12.2018;19:15;115100;115230;115100;115220;1466
SPFB.RTS-12.18;1;05.12.2018;19:16;115230;115290;115090;115110;1631
SPFB.RTS-12.18;1;05.12.2018;19:17;115110;115120;115000;115040;560
SPFB.RTS-12.18;1;05.12.2018;19:18;115040;115090;115010;115030;247
SPFB.RTS-12.18;1;05.12.2018;19:19;115030;115060;115010;115020;176
SPFB.RTS-12.18;1;05.12.2018;19:20;115010;115060;114950;115060;593
SPFB.RTS-12.18;1;05.12.2018;19:21;115060;115150;115060;115110;414
SPFB.RTS-12.18;1;05.12.2018;19:22;115120;115140;115050;115070;281
SPFB.RTS-12.18;1;05.12.2018;19:23;115080;115110;115050;115090;289
SPFB.RTS-12.18;1;05.12.2018;19:24;115080;115080;115000;115010;278
SPFB.RTS-12.18;1;05.12.2018;19:25;115000;115020;114930;114970;645
SPFB.RTS-12.18;1;05.12.2018;19:26;114970;114980;114920;114950;323
SPFB.RTS-12.18;1;05.12.2018;19:27;114960;115030;114960;114980;181
SPFB.RTS-12.18;1;05.12.2018;19:28;114980;115030;114920;114930;497
SPFB.RTS-12.18;1;05.12.2018;19:29;114940;114970;114900;114920;468
SPFB.RTS-12.18;1;05.12.2018;19:30;114910;114910;114800;114820;884
SPFB.RTS-12.18;1;05.12.2018;19:31;114820;114840;114700;114760;1223
SPFB.RTS-12.18;1;05.12.2018;19:32;114760;114820;114760;114790;387
SPFB.RTS-12.18;1;05.12.2018;19:33;114780;114810;114710;114720;749
SPFB.RTS-12.18;1;05.12.2018;19:34;114730;114740;114650;114700;672
SPFB.RTS-12.18;1;05.12.2018;19:35;114710;114750;114700;114730;261
SPFB.RTS-12.18;1;05.12.2018;19:36;114730;114810;114730;114800;477
SPFB.RTS-12.18;1;05.12.2018;19:37;114790;114840;114750;114840;298
SPFB.RTS-12.18;1;05.12.2018;19:38;114840;114900;114830;114880;476
SPFB.RTS-12.18;1;05.12.2018;19:39;114880;114890;114850;114880;287
SPFB.RTS-12.18;1;05.12.2018;19:40;114880;114910;114860;114880;225
SPFB.RTS-12.18;1;05.12.2018;19:41;114870;114910;114850;114880;215
SPFB.RTS-12.18;1;05.12.2018;19:42;114880;114910;114870;114900;130
SPFB.RTS-12.18;1;05.12.2018;19:43;114900;114900;114870;114870;203
SPFB.RTS-12.18;1;05.12.2018;19:44;114870;114880;114850;114850;142
SPFB.RTS-12.18;1;05.12.2018;19:45;114870;114880;114860;114880;78
SPFB.RTS-12.18;1;05.12.2018;19:46;114880;114900;114860;114900;45
SPFB.RTS-12.18;1;05.12.2018;19:47;114900;114900;114860;114880;179
SPFB.RTS-12.18;1;05.12.2018;19:48;114880;114910;114880;114900;128
SPFB.RTS-12.18;1;05.12.2018;19:49;114910;114930;114900;114920;161
SPFB.RTS-12.18;1;05.12.2018;19:50;114920;114920;114890;114900;309
SPFB.RTS-12.18;1;05.12.2018;19:51;114900;114900;114820;114840;223
SPFB.RTS-12.18;1;05.12.2018;19:52;114830;114850;114830;114840;34
SPFB.RTS-12.18;1;05.12.2018;19:53;114830;114840;114810;114830;79
SPFB.RTS-12.18;1;05.12.2018;19:54;114820;114850;114810;114840;66
SPFB.RTS-12.18;1;05.12.2018;19:55;114840;114890;114840;114890;183
SPFB.RTS-12.18;1;05.12.2018;19:56;114880;114890;114820;114830;97
SPFB.RTS-12.18;1;05.12.2018;19:57;114820;114820;114790;114790;144
SPFB.RTS-12.18;1;05.12.2018;19:58;114790;114820;114780;114810;65
SPFB.RTS-12.18;1;05.12.2018;19:59;114820;114840;114790;114800;53
SPFB.RTS-12.18;1;05.12.2018;20:00;114800;114860;114800;114840;98
SPFB.RTS-12.18;1;05.12.2018;20:01;114860;114870;114830;114830;215
SPFB.RTS-12.18;1;05.12.2018;20:02;114830;114830;114820;114830;22
SPFB.RTS-12.18;1;05.12.2018;20:03;114830;114830;114800;114800;52
SPFB.RTS-12.18;1;05.12.2018;20:04;114810;114810;114780;114800;75
SPFB.RTS-12.18;1;05.12.2018;20:05;114810;114810;114800;114800;14
SPFB.RTS-12.18;1;05.12.2018;20:06;114810;114840;114810;114820;37
SPFB.RTS-12.18;1;05.12.2018;20:07;114820;114820;114790;114790;59
SPFB.RTS-12.18;1;05.12.2018;20:08;114790;114820;114790;114790;213
SPFB.RTS-12.18;1;05.12.2018;20:09;114790;114800;114780;114790;95
SPFB.RTS-12.18;1;05.12.2018;20:10;114790;114810;114790;114810;107
SPFB.RTS-12.18;1;05.12.2018;20:11;114800;114800;114780;114780;22
SPFB.RTS-12.18;1;05.12.2018;20:12;114780;114810;114780;114800;81
SPFB.RTS-12.18;1;05.12.2018;20:13;114800;114830;114800;114800;182
SPFB.RTS-12.18;1;05.12.2018;20:14;114810;114810;114790;114790;57
SPFB.RTS-12.18;1;05.12.2018;20:15;114790;114790;114770;114780;40
SPFB.RTS-12.18;1;05.12.2018;20:16;114800;114800;114770;114780;74
SPFB.RTS-12.18;1;05.12.2018;20:17;114780;114780;114740;114740;87
SPFB.RTS-12.18;1;05.12.2018;20:18;114740;114760;114710;114740;379
SPFB.RTS-12.18;1;05.12.2018;20:19;114760;114800;114750;114790;70
SPFB.RTS-12.18;1;05.12.2018;20:20;114790;114800;114750;114790;149
SPFB.RTS-12.18;1;05.12.2018;20:21;114790;114870;114790;114850;251
SPFB.RTS-12.18;1;05.12.2018;20:22;114850;114890;114850;114870;182
SPFB.RTS-12.18;1;05.12.2018;20:23;114870;114870;114840;114840;95
SPFB.RTS-12.18;1;05.12.2018;20:24;114850;115140;114840;115000;1234
SPFB.RTS-12.18;1;05.12.2018;20:25;115010;115070;114990;115000;319
SPFB.RTS-12.18;1;05.12.2018;20:26;115000;115020;114960;114960;205
SPFB.RTS-12.18;1;05.12.2018;20:27;114960;114970;114860;114940;605
SPFB.RTS-12.18;1;05.12.2018;20:28;114920;114950;114920;114920;134
SPFB.RTS-12.18;1;05.12.2018;20:29;114940;114960;114920;114950;32
SPFB.RTS-12.18;1;05.12.2018;20:30;114950;114960;114920;114920;38
SPFB.RTS-12.18;1;05.12.2018;20:31;114930;114960;114930;114950;89
SPFB.RTS-12.18;1;05.12.2018;20:32;114940;114950;114910;114930;63
SPFB.RTS-12.18;1;05.12.2018;20:33;114940;115020;114940;114980;246
SPFB.RTS-12.18;1;05.12.2018;20:34;114990;114990;114970;114980;39
SPFB.RTS-12.18;1;05.12.2018;20:35;114970;115040;114960;115010;192
SPFB.RTS-12.18;1;05.12.2018;20:36;115010;115010;114920;114980;120
SPFB.RTS-12.18;1;05.12.2018;20:37;114980;115120;114980;115040;417
SPFB.RTS-12.18;1;05.12.2018;20:38;115050;115050;115000;115020;109
SPFB.RTS-12.18;1;05.12.2018;20:39;115030;115030;114940;114970;197
SPFB.RTS-12.18;1;05.12.2018;20:40;114980;115060;114970;114990;282
SPFB.RTS-12.18;1;05.12.2018;20:41;115000;115080;115000;115030;205
SPFB.RTS-12.18;1;05.12.2018;20:42;115040;115080;115000;115000;219
SPFB.RTS-12.18;1;05.12.2018;20:43;115010;115090;115010;115050;222
SPFB.RTS-12.18;1;05.12.2018;20:44;115050;115060;115030;115030;58
SPFB.RTS-12.18;1;05.12.2018;20:45;115040;115060;115030;115060;21
SPFB.RTS-12.18;1;05.12.2018;20:46;115060;115080;115010;115010;166
SPFB.RTS-12.18;1;05.12.2018;20:47;115010;115020;114980;114990;122
SPFB.RTS-12.18;1;05.12.2018;20:48;114990;115000;114970;114990;71
SPFB.RTS-12.18;1;05.12.2018;20:49;114980;115000;114970;115000;41
SPFB.RTS-12.18;1;05.12.2018;20:50;115000;115000;114980;114990;75
SPFB.RTS-12.18;1;05.12.2018;20:51;114990;115010;114960;114960;159
SPFB.RTS-12.18;1;05.12.2018;20:52;114960;114990;114960;114990;14
SPFB.RTS-12.18;1;05.12.2018;20:53;114990;115000;114990;115000;49
SPFB.RTS-12.18;1;05.12.2018;20:54;114990;115040;114990;115000;73
SPFB.RTS-12.18;1;05.12.2018;20:55;115000;115000;114990;114990;55
SPFB.RTS-12.18;1;05.12.2018;20:56;114980;114990;114980;114980;19
SPFB.RTS-12.18;1;05.12.2018;20:57;114990;115000;114970;114970;82
SPFB.RTS-12.18;1;05.12.2018;20:58;114970;114990;114960;114980;171
SPFB.RTS-12.18;1;05.12.2018;20:59;114970;114970;114910;114940;280
SPFB.RTS-12.18;1;05.12.2018;21:00;114940;114990;114910;114910;167
SPFB.RTS-12.18;1;05.12.2018;21:01;114910;114960;114900;114930;211
SPFB.RTS-12.18;1;05.12.2018;21:02;114940;114940;114900;114920;136
SPFB.RTS-12.18;1;05.12.2018;21:03;114920;114990;114910;114990;572
SPFB.RTS-12.18;1;05.12.2018;21:04;114990;115000;114940;114950;91
SPFB.RTS-12.18;1;05.12.2018;21:05;114960;115010;114960;114990;252
SPFB.RTS-12.18;1;05.12.2018;21:06;115000;115020;114990;115020;68
SPFB.RTS-12.18;1;05.12.2018;21:07;115020;115020;114980;114980;90
SPFB.RTS-12.18;1;05.12.2018;21:08;114990;114990;114930;114930;101
SPFB.RTS-12.18;1;05.12.2018;21:09;114920;114970;114920;114960;64
SPFB.RTS-12.18;1;05.12.2018;21:10;114960;114970;114950;114970;18
SPFB.RTS-12.18;1;05.12.2018;21:11;114970;114990;114970;114980;21
SPFB.RTS-12.18;1;05.12.2018;21:12;114990;114990;114960;114960;24
SPFB.RTS-12.18;1;05.12.2018;21:13;114970;115000;114960;115000;31
SPFB.RTS-12.18;1;05.12.2018;21:14;115000;115000;114980;114990;20
SPFB.RTS-12.18;1;05.12.2018;21:15;114990;115000;114990;114990;24
SPFB.RTS-12.18;1;05.12.2018;21:16;114990;114990;114980;114990;43
SPFB.RTS-12.18;1;05.12.2018;21:17;114970;115000;114970;115000;37
SPFB.RTS-12.18;1;05.12.2018;21:18;114990;114990;114970;114970;27
SPFB.RTS-12.18;1;05.12.2018;21:19;114970;114990;114960;114960;59
SPFB.RTS-12.18;1;05.12.2018;21:20;114970;114970;114940;114940;23
SPFB.RTS-12.18;1;05.12.2018;21:21;114950;114970;114950;114960;16
SPFB.RTS-12.18;1;05.12.2018;21:22;114960;114990;114960;114960;61
SPFB.RTS-12.18;1;05.12.2018;21:23;114980;114980;114960;114960;17
SPFB.RTS-12.18;1;05.12.2018;21:24;114960;114980;114960;114970;29
SPFB.RTS-12.18;1;05.12.2018;21:25;114950;114960;114950;114960;13
SPFB.RTS-12.18;1;05.12.2018;21:26;114950;114960;114940;114950;11
SPFB.RTS-12.18;1;05.12.2018;21:27;114950;114960;114940;114950;17
SPFB.RTS-12.18;1;05.12.2018;21:28;114960;115000;114940;115000;70
SPFB.RTS-12.18;1;05.12.2018;21:29;114980;114990;114970;114970;40
SPFB.RTS-12.18;1;05.12.2018;21:30;114990;114990;114970;114970;20
SPFB.RTS-12.18;1;05.12.2018;21:31;114990;114990;114990;114990;7
SPFB.RTS-12.18;1;05.12.2018;21:32;114990;115000;114990;114990;19
SPFB.RTS-12.18;1;05.12.2018;21:33;114980;114990;114980;114980;12
SPFB.RTS-12.18;1;05.12.2018;21:34;114980;114980;114970;114970;14
SPFB.RTS-12.18;1;05.12.2018;21:35;114960;114970;114960;114960;10
SPFB.RTS-12.18;1;05.12.2018;21:36;114960;115010;114960;115010;122
SPFB.RTS-12.18;1;05.12.2018;21:37;115010;115020;114990;115010;93
SPFB.RTS-12.18;1;05.12.2018;21:38;115020;115040;115020;115030;69
SPFB.RTS-12.18;1;05.12.2018;21:39;115030;115090;115030;115030;330
SPFB.RTS-12.18;1;05.12.2018;21:40;115040;115040;115000;115000;95
SPFB.RTS-12.18;1;05.12.2018;21:41;115000;115020;114990;115010;59
SPFB.RTS-12.18;1;05.12.2018;21:42;115010;115040;115010;115040;39
SPFB.RTS-12.18;1;05.12.2018;21:43;115050;115060;115050;115050;90
SPFB.RTS-12.18;1;05.12.2018;21:44;115040;115040;115010;115010;58
SPFB.RTS-12.18;1;05.12.2018;21:45;115020;115030;115020;115030;6
SPFB.RTS-12.18;1;05.12.2018;21:46;115020;115030;114980;114980;54
SPFB.RTS-12.18;1;05.12.2018;21:47;115000;115010;114940;114950;273
SPFB.RTS-12.18;1;05.12.2018;21:48;114970;114970;114930;114930;56
SPFB.RTS-12.18;1;05.12.2018;21:49;114940;114950;114880;114910;326
SPFB.RTS-12.18;1;05.12.2018;21:50;114910;114910;114830;114840;306
SPFB.RTS-12.18;1;05.12.2018;21:51;114830;114840;114720;114750;989
SPFB.RTS-12.18;1;05.12.2018;21:52;114770;114790;114740;114750;229
SPFB.RTS-12.18;1;05.12.2018;21:53;114770;114820;114770;114800;302
SPFB.RTS-12.18;1;05.12.2018;21:54;114790;114850;114790;114840;172
SPFB.RTS-12.18;1;05.12.2018;21:55;114850;114850;114820;114840;82
SPFB.RTS-12.18;1;05.12.2018;21:56;114830;114890;114810;114880;268
SPFB.RTS-12.18;1;05.12.2018;21:57;114890;114890;114870;114880;266
SPFB.RTS-12.18;1;05.12.2018;21:58;114870;114920;114870;114910;201
SPFB.RTS-12.18;1;05.12.2018;21:59;114910;114920;114850;114900;107
SPFB.RTS-12.18;1;05.12.2018;22:00;114880;114890;114880;114890;31
SPFB.RTS-12.18;1;05.12.2018;22:01;114900;114950;114900;114920;413
SPFB.RTS-12.18;1;05.12.2018;22:02;114930;114930;114910;114920;62
SPFB.RTS-12.18;1;05.12.2018;22:03;114920;114930;114910;114930;79
SPFB.RTS-12.18;1;05.12.2018;22:04;114930;114930;114910;114910;51
SPFB.RTS-12.18;1;05.12.2018;22:05;114910;114940;114910;114920;413
SPFB.RTS-12.18;1;05.12.2018;22:06;114940;114970;114940;114950;123
SPFB.RTS-12.18;1;05.12.2018;22:07;114950;114950;114910;114930;214
SPFB.RTS-12.18;1;05.12.2018;22:08;114930;114930;114890;114910;303
SPFB.RTS-12.18;1;05.12.2018;22:09;114910;114930;114910;114920;140
SPFB.RTS-12.18;1;05.12.2018;22:10;114930;114940;114910;114910;108
SPFB.RTS-12.18;1;05.12.2018;22:11;114930;114930;114900;114920;197
SPFB.RTS-12.18;1;05.12.2018;22:12;114900;114920;114850;114850;277
SPFB.RTS-12.18;1;05.12.2018;22:13;114850;114920;114850;114900;402
SPFB.RTS-12.18;1;05.12.2018;22:14;114900;114910;114860;114890;329
SPFB.RTS-12.18;1;05.12.2018;22:15;114890;114960;114870;114960;354
SPFB.RTS-12.18;1;05.12.2018;22:16;114940;114960;114910;114920;144
SPFB.RTS-12.18;1;05.12.2018;22:17;114920;114960;114920;114940;178
SPFB.RTS-12.18;1;05.12.2018;22:18;114930;114950;114920;114930;56
SPFB.RTS-12.18;1;05.12.2018;22:19;114940;114990;114940;114980;241
SPFB.RTS-12.18;1;05.12.2018;22:20;114980;114990;114960;114990;15
SPFB.RTS-12.18;1;05.12.2018;22:21;114990;114990;114950;114950;101
SPFB.RTS-12.18;1;05.12.2018;22:22;114940;114940;114920;114930;48
SPFB.RTS-12.18;1;05.12.2018;22:23;114940;114940;114910;114920;189
SPFB.RTS-12.18;1;05.12.2018;22:24;114930;114940;114920;114930;35
SPFB.RTS-12.18;1;05.12.2018;22:25;114950;114950;114920;114950;47
SPFB.RTS-12.18;1;05.12.2018;22:26;114960;114980;114940;114940;123
SPFB.RTS-12.18;1;05.12.2018;22:27;114940;114980;114940;114950;67
SPFB.RTS-12.18;1;05.12.2018;22:28;114940;114940;114850;114860;248
SPFB.RTS-12.18;1;05.12.2018;22:29;114870;114900;114810;114890;392
SPFB.RTS-12.18;1;05.12.2018;22:30;114910;114950;114880;114910;118
SPFB.RTS-12.18;1;05.12.2018;22:31;114910;114940;114910;114910;100
SPFB.RTS-12.18;1;05.12.2018;22:32;114900;114900;114870;114880;130
SPFB.RTS-12.18;1;05.12.2018;22:33;114890;114900;114890;114900;17
SPFB.RTS-12.18;1;05.12.2018;22:34;114890;114890;114850;114850;181
SPFB.RTS-12.18;1;05.12.2018;22:35;114850;114880;114840;114880;132
SPFB.RTS-12.18;1;05.12.2018;22:36;114870;114880;114860;114870;61
SPFB.RTS-12.18;1;05.12.2018;22:37;114860;114890;114860;114880;38
SPFB.RTS-12.18;1;05.12.2018;22:38;114880;114890;114870;114890;14
